chr	start	end	id	length	strand	CPM_atac_0	CPM_h3k27ac_0
chr22	40636145	40636645	2503	500	+	220.32243932806782	4.570237698062677
chr22	40651945	40652445	2504	500	+	71.73288722309184	18.280950792250707
chr22	40659145	40659665	2505	520	+	105.03744200524163	18.280950792250707
chr22	40673425	40673925	2506	500	+	25.618888293961373	9.140475396125353
chr22	40683665	40684165	2507	500	+	23.056999464565237	31.991663886438737
chr22	40715285	40716205	2508	920	+	97.35177551705321	18.280950792250707
chr22	40716665	40717165	2509	500	+	25.618888293961373	27.421426188376056
chr22	40718065	40718565	2510	500	+	289.4934377217635	36.56190158450141
chr22	40725005	40725505	2511	500	+	561.053653637754	41.13213928256408
chr22	40728145	40729245	2512	1100	+	117.84688615222231	54.84285237675211
chr22	40738105	40738765	2513	660	+	61.485331905507294	59.41309007481479
chr22	40741225	40741725	2514	500	+	15.371332976376824	0.0
chr22	40742205	40743045	2515	840	+	258.7507717690098	292.4952126760113
chr22	40743965	40744525	2516	560	+	89.6661090288648	41.13213928256408
chr22	40766305	40766845	2517	540	+	245.94132762202918	77.6940408670655
chr22	40766925	40767785	2518	860	+	58.923443076111155	105.11546705544154
chr22	40768545	40769125	2519	580	+	40.99022127033819	18.280950792250707
chr22	40775205	40775725	2520	520	+	38.42833244094206	9.140475396125353
chr22	40779325	40779825	2521	500	+	28.180777123357508	54.84285237675211
chr22	40779865	40780365	2522	500	+	215.1986616692755	36.56190158450141
chr22	40781405	40781985	2523	580	+	48.675887758526606	31.991663886438737
chr22	40784145	40784705	2524	560	+	138.34199678739142	41.13213928256408
chr22	40795145	40795665	2525	520	+	56.361554246715016	22.85118849031338
chr22	40796025	40796585	2526	560	+	51.237776587922745	9.140475396125353
chr22	40832625	40833125	2527	500	+	653.281651496015	114.25594245156691
chr22	40853045	40853545	2528	500	+	15.371332976376824	4.570237698062677
chr22	40858445	40858945	2529	500	+	38.42833244094206	73.12380316900283
chr22	40859225	40859765	2530	540	+	166.52277391074892	191.9499833186324
chr22	40860685	40861225	2531	540	+	135.78010795799528	77.6940408670655
chr22	40861805	40862305	2532	500	+	30.742665952753647	13.710713094188028
chr22	40865085	40865605	2533	520	+	163.96088508135276	36.56190158450141
chr22	40872245	40872765	2534	520	+	99.91366434644934	36.56190158450141
chr22	40873845	40874385	2535	540	+	53.79966541731888	9.140475396125353
chr22	40877825	40878365	2536	540	+	25.618888293961373	0.0
chr22	40883625	40884125	2537	500	+	48.675887758526606	0.0
chr22	40888165	40888665	2538	500	+	30.742665952753647	4.570237698062677
chr22	40895145	40895665	2539	520	+	261.31266059840596	9.140475396125353
chr22	40908005	40908505	2540	500	+	5.123777658792274	4.570237698062677
chr22	40917553	40918053	2541	500	+	0.0	4.570237698062677
chr22	40921205	40921745	2542	540	+	61.485331905507294	9.140475396125353
chr22	40923885	40924425	2543	540	+	122.97066381101459	31.991663886438737
chr22	40928245	40928745	2544	500	+	30.742665952753647	9.140475396125353
chr22	40929605	40930125	2545	520	+	130.65633029920298	18.280950792250707
chr22	40930865	40931405	2546	540	+	51.237776587922745	27.421426188376056
chr22	40947965	40948465	2547	500	+	438.0829898267395	50.27261467868944
chr22	40948685	40949185	2548	500	+	12.809444146980686	13.710713094188028
chr22	40956505	40957025	2549	520	+	261.31266059840596	31.991663886438737
chr22	40963865	40964405	2550	540	+	58.923443076111155	4.570237698062677
chr22	40989865	40990385	2551	520	+	143.46577444618367	18.280950792250707
chr22	40991685	40992325	2552	640	+	30.742665952753647	13.710713094188028
chr22	41006265	41006805	2553	540	+	89.6661090288648	0.0
chr22	41008105	41008665	2554	560	+	120.40877498161845	31.991663886438737
chr22	41009125	41009745	2555	620	+	33.304554782149786	13.710713094188028
chr22	41012085	41012585	2556	500	+	33.304554782149786	4.570237698062677
chr22	41016405	41016925	2557	520	+	120.40877498161845	63.98332777287747
chr22	41017725	41018225	2558	500	+	199.82732869289867	31.991663886438737
chr22	41022125	41022665	2559	540	+	48.675887758526606	4.570237698062677
chr22	41024585	41025125	2560	540	+	138.34199678739142	41.13213928256408
chr22	41027965	41028465	2561	500	+	23.056999464565237	22.85118849031338
chr22	41030385	41030885	2562	500	+	79.41855371128025	22.85118849031338
chr22	41032473	41033525	2563	1052	+	999.1366434644935	466.164245202393
chr22	41033585	41034105	2564	520	+	38.42833244094206	9.140475396125353
chr22	41036505	41037005	2565	500	+	46.113998929130474	4.570237698062677
chr22	41037185	41037705	2566	520	+	184.4559957165219	36.56190158450141
chr22	41040565	41041105	2567	540	+	171.6465515695412	68.55356547094014
chr22	41042205	41042725	2568	520	+	202.38921752229484	41.13213928256408
chr22	41047545	41048445	2569	900	+	891.5373126298558	1096.8570475350423
chr22	41050565	41051085	2570	520	+	163.96088508135276	77.6940408670655
chr22	41062285	41062805	2571	520	+	51.237776587922745	9.140475396125353
chr22	41064025	41064585	2572	560	+	58.923443076111155	36.56190158450141
chr22	41064865	41065385	2573	520	+	105.03744200524163	50.27261467868944
chr22	41068525	41069145	2574	620	+	58.923443076111155	9.140475396125353
chr22	41074931	41075431	2575	500	+	7.685666488188412	9.140475396125353
chr22	41078985	41079505	2576	520	+	222.88432815746395	9.140475396125353
chr22	41085805	41086305	2577	500	+	35.86644361154592	4.570237698062677
chr22	41105685	41106185	2578	500	+	128.09444146980684	45.70237698062676
chr22	41107505	41108045	2579	540	+	466.26376695009697	63.98332777287747
chr22	41117185	41117705	2580	520	+	33.304554782149786	4.570237698062677
chr22	41122445	41122945	2581	500	+	43.552110099734335	0.0
chr22	41124725	41125285	2582	560	+	61.485331905507294	22.85118849031338
chr22	41139665	41140165	2583	500	+	56.361554246715016	27.421426188376056
chr22	41194905	41195405	2584	500	+	17.93322180577296	18.280950792250707
chr22	41196265	41196825	2585	560	+	53.79966541731888	18.280950792250707
chr22	41209925	41210425	2586	500	+	568.7393201259424	146.24760633800565
chr22	41213025	41213545	2587	520	+	102.47555317584549	251.3630733934472
chr22	41214005	41214505	2588	500	+	46.113998929130474	159.95831943219366
chr22	41214665	41215725	2589	1060	+	228.0081058162562	635.263040030712
chr22	41216525	41217125	2590	600	+	30.742665952753647	9.140475396125353
chr22	41249445	41250385	2591	940	+	69.17099839369571	109.68570475350423
chr22	41250905	41251405	2592	500	+	25.618888293961373	77.6940408670655
chr22	41251625	41252345	2593	720	+	81.98044254067638	365.6190158450141
chr22	41252485	41253334	2594	849	+	543.1204318319811	708.3868431997148
chr22	41257880	41258380	2595	500	+	12.809444146980686	22.85118849031338
chr22	41294925	41295525	2596	600	+	94.78988668765707	45.70237698062676
chr22	41298605	41299425	2597	820	+	102.47555317584549	13.710713094188028
chr22	41318665	41319185	2598	520	+	48.675887758526606	9.140475396125353
chr22	41324605	41325125	2599	520	+	169.08466274014506	9.140475396125353
chr22	41346805	41347945	2600	1140	+	924.8418674120055	292.4952126760113
chr22	41349325	41349885	2601	560	+	46.113998929130474	95.9749916593162
chr22	41350065	41350565	2602	500	+	12.809444146980686	41.13213928256408
chr22	41360525	41361025	2603	500	+	58.923443076111155	54.84285237675211
chr22	41361845	41362365	2604	520	+	140.90388561678753	169.09879482831903
chr22	41362665	41363205	2605	540	+	102.47555317584549	59.41309007481479
chr22	41372945	41373525	2606	580	+	46.113998929130474	22.85118849031338
chr22	41417765	41418285	2607	520	+	74.29477605248798	68.55356547094014
chr22	41418385	41419205	2608	820	+	112.72310849343003	50.27261467868944
chr22	41441305	41441805	2609	500	+	28.180777123357508	0.0
chr22	41444725	41445265	2610	540	+	107.59933083463775	31.991663886438737
chr22	41486545	41487045	2611	500	+	23.056999464565237	27.421426188376056
chr22	41487345	41487865	2612	520	+	599.4819860786962	219.37140950700845
chr22	41488325	41488863	2613	538	+	94.78988668765707	118.82618014962958
chr22	41489005	41489505	2614	500	+	46.113998929130474	91.40475396125352
chr22	41489985	41490505	2615	520	+	53.79966541731888	36.56190158450141
chr22	41582625	41583625	2616	1000	+	422.71165685036266	31.991663886438737
chr22	41592805	41594065	2617	1260	+	89.6661090288648	50.27261467868944
chr22	41600985	41601562	2618	577	+	497.00643290285063	315.34640116632465
chr22	41613645	41614145	2619	500	+	28.180777123357508	68.55356547094014
chr22	41636685	41637185	2620	500	+	0.0	4.570237698062677
chr22	41681305	41682705	2621	1400	+	1052.9363088818125	539.2880483713958
chr22	41684205	41684725	2622	520	+	51.237776587922745	86.83451626319085
chr22	41697245	41697785	2623	540	+	79.41855371128025	59.41309007481479
chr22	41699085	41699725	2624	640	+	122.97066381101459	365.6190158450141
chr22	41700305	41700805	2625	500	+	163.96088508135276	100.54522935737889
chr22	41703705	41704965	2626	1260	+	122.97066381101459	187.37974562056974
chr22	41707465	41707965	2627	500	+	156.27521859316437	68.55356547094014
chr22	41746105	41746605	2628	500	+	74.29477605248798	59.41309007481479
chr22	41750065	41750645	2629	580	+	35.86644361154592	86.83451626319085
chr22	41763045	41763565	2630	520	+	502.1302105616429	18.280950792250707
chr22	41776265	41776805	2631	540	+	169.08466274014506	306.2059257701993
chr22	41776825	41778645	2632	1820	+	1060.6219753700009	562.1392368617092
chr22	41799705	41800205	2633	500	+	89.6661090288648	36.56190158450141
chr22	41809385	41810205	2634	820	+	122.97066381101459	429.60234361789156
chr22	41839045	41839545	2635	500	+	25.618888293961373	4.570237698062677
chr22	41840265	41840765	2636	500	+	668.6529844723918	169.09879482831903
chr22	41841065	41841625	2637	560	+	107.59933083463775	214.80117180894578
chr22	41842625	41843277	2638	652	+	240.8175499632369	447.88329441014224
chr22	41843385	41843945	2639	560	+	56.361554246715016	452.45353210820497
chr22	41844325	41844845	2640	520	+	850.5470913595175	91.40475396125352
chr22	41864458	41865785	2641	1327	+	1019.6317540996625	1832.665316923133
chr22	41878225	41878805	2642	580	+	76.85666488188411	68.55356547094014
chr22	41883145	41883645	2643	500	+	48.675887758526606	50.27261467868944
chr22	41901725	41902305	2644	580	+	51.237776587922745	18.280950792250707
chr22	41908745	41909265	2645	520	+	110.16121966403391	164.52855713025633
chr22	41919505	41920045	2646	540	+	481.6350999264738	447.88329441014224
chr22	41922545	41923045	2647	500	+	46.113998929130474	59.41309007481479
chr22	41929145	41929645	2648	500	+	23.056999464565237	36.56190158450141
chr22	41930305	41930805	2649	500	+	12.809444146980686	9.140475396125353
chr22	41931145	41931725	2650	580	+	48.675887758526606	13.710713094188028
chr22	41935765	41936345	2651	580	+	376.59765792123216	159.95831943219366
chr22	41939685	41940185	2652	500	+	46.113998929130474	201.09045871475777
chr22	41940243	41940845	2653	602	+	678.9005397899764	68.55356547094014
chr22	41949785	41950345	2654	560	+	66.60910956429957	0.0
chr22	41951225	41951725	2655	500	+	17.93322180577296	18.280950792250707
chr22	41956637	41957263	2656	626	+	10.247555317584547	27.421426188376056
chr22	41958965	41959825	2657	860	+	161.39899625195665	219.37140950700845
chr22	41961505	41962045	2658	540	+	371.47388026243993	228.51188490313382
chr22	41969305	41969805	2659	500	+	17.93322180577296	27.421426188376056
chr22	41972785	41973365	2660	580	+	51.237776587922745	22.85118849031338
chr22	41985621	41986265	2661	644	+	960.7083110235515	100.54522935737889
chr22	41987985	41988485	2662	500	+	43.552110099734335	36.56190158450141
chr22	41993525	41994505	2663	980	+	140.90388561678753	196.52022101669507
chr22	41999765	42000325	2664	560	+	520.0634323674158	63.98332777287747
chr22	42004565	42005145	2665	580	+	30.742665952753647	22.85118849031338
chr22	42014885	42015405	2666	520	+	56.361554246715016	13.710713094188028
chr22	42016811	42017945	2667	1134	+	906.9086456062325	1201.9725145904838
chr22	42052505	42053045	2668	540	+	33.304554782149786	13.710713094188028
chr22	42062625	42063145	2669	520	+	222.88432815746395	351.9083027508261
chr22	42063325	42063845	2670	520	+	76.85666488188411	173.6690325263817
chr22	42078265	42078765	2671	500	+	399.65465738579735	365.6190158450141
chr22	42084645	42085163	2672	518	+	184.4559957165219	278.78449958182324
chr22	42086296	42086796	2673	500	+	15.371332976376824	22.85118849031338
chr22	42093005	42093545	2674	540	+	133.21821912859915	68.55356547094014
chr22	42095267	42095767	2675	500	+	2.561888829396137	0.0
chr22	42108925	42109425	2676	500	+	48.675887758526606	0.0
chr22	42121465	42121965	2677	500	+	343.2931031390824	118.82618014962958
chr22	42122025	42122525	2678	500	+	25.618888293961373	0.0
chr22	42132385	42132885	2679	500	+	69.17099839369571	4.570237698062677
chr22	42142505	42143045	2680	540	+	125.53255264041073	18.280950792250707
chr22	42154145	42154665	2681	520	+	53.79966541731888	9.140475396125353
chr22	42158985	42159525	2682	540	+	71.73288722309184	4.570237698062677
chr22	42177045	42177605	2683	560	+	120.40877498161845	4.570237698062677
chr22	42195785	42196285	2684	500	+	25.618888293961373	260.5035487895725
chr22	42196365	42196875	2685	510	+	194.70355103410643	169.09879482831903
chr22	42197305	42197805	2686	500	+	20.495110635169095	100.54522935737889
chr22	42197885	42198385	2687	500	+	38.42833244094206	13.710713094188028
chr22	42204385	42204885	2688	500	+	187.01788454591804	22.85118849031338
chr22	42217865	42218365	2689	500	+	30.742665952753647	36.56190158450141
chr22	42218625	42219205	2690	580	+	71.73288722309184	68.55356547094014
chr22	42221285	42221825	2691	540	+	79.41855371128025	123.39641784769225
chr22	42228665	42229332	2692	667	+	1201.5258609867883	315.34640116632465
chr22	42230365	42230985	2693	620	+	61.485331905507294	132.53689324381762
chr22	42234065	42234585	2694	520	+	46.113998929130474	54.84285237675211
chr22	42239405	42239905	2695	500	+	35.86644361154592	73.12380316900283
chr22	42240465	42240965	2696	500	+	28.180777123357508	41.13213928256408
chr22	42241865	42242385	2697	520	+	384.2833244094206	150.8178440360683
chr22	42244325	42244865	2698	540	+	61.485331905507294	27.421426188376056
chr22	42253465	42254005	2699	540	+	176.77032922833345	27.421426188376056
chr22	42257985	42258525	2700	540	+	48.675887758526606	31.991663886438737
chr22	42296305	42296805	2701	500	+	25.618888293961373	22.85118849031338
chr22	42310421	42310921	2702	500	+	10.247555317584547	4.570237698062677
chr22	42311725	42312245	2703	520	+	40.99022127033819	13.710713094188028
chr22	42314085	42314585	2704	500	+	33.304554782149786	9.140475396125353
chr22	42315645	42316145	2705	500	+	25.618888293961373	27.421426188376056
chr22	42321925	42322445	2706	520	+	51.237776587922745	4.570237698062677
chr22	42322571	42323071	2707	500	+	17.93322180577296	9.140475396125353
chr22	42323825	42324325	2708	500	+	66.60910956429957	4.570237698062677
chr22	42326325	42326825	2709	500	+	48.675887758526606	9.140475396125353
chr22	42335845	42336385	2710	540	+	40.99022127033819	36.56190158450141
chr22	42337185	42337725	2711	540	+	61.485331905507294	54.84285237675211
chr22	42342605	42343485	2712	880	+	527.7490988556043	425.0321059198289
chr22	42343725	42344245	2713	520	+	61.485331905507294	41.13213928256408
chr22	42346805	42347305	2714	500	+	43.552110099734335	22.85118849031338
chr22	42347940	42348440	2715	500	+	2.561888829396137	0.0
chr22	42353565	42354065	2716	500	+	87.10422019946867	22.85118849031338
chr22	42355725	42356225	2717	500	+	51.237776587922745	59.41309007481479
chr22	42356325	42356845	2718	520	+	148.58955210497595	86.83451626319085
chr22	42362625	42363125	2719	500	+	71.73288722309184	9.140475396125353
chr22	42372680	42373180	2720	500	+	0.0	4.570237698062677
chr22	42394478	42394978	2721	500	+	15.371332976376824	4.570237698062677
chr22	42397005	42397505	2722	500	+	30.742665952753647	4.570237698062677
chr22	42418425	42418925	2723	500	+	38.42833244094206	27.421426188376056
chr22	42465765	42466345	2724	580	+	89.6661090288648	301.6356880721366
chr22	42466585	42467096	2725	511	+	932.5275339001939	137.10713094188029
chr22	42468465	42468965	2726	500	+	25.618888293961373	13.710713094188028
chr22	42470004	42470504	2727	500	+	2.561888829396137	0.0
chr22	42475365	42476265	2728	900	+	806.9949812597832	365.6190158450141
chr22	42485865	42486505	2729	640	+	92.22799785826095	703.8166055016522
chr22	42486645	42487209	2730	564	+	973.5177551705322	370.18925354307675
chr22	42511485	42511985	2731	500	+	64.04722073490342	0.0
chr22	42514125	42514625	2732	500	+	33.304554782149786	4.570237698062677
chr22	42516305	42517185	2733	880	+	140.90388561678753	105.11546705544154
chr22	42526633	42527133	2734	500	+	2.561888829396137	0.0
chr22	42540326	42540826	2735	500	+	0.0	0.0
chr22	42564885	42565425	2736	540	+	87.10422019946867	13.710713094188028
chr22	42576225	42576745	2737	520	+	304.8647706981403	123.39641784769225
chr22	42578205	42578705	2738	500	+	12.809444146980686	31.991663886438737
chr22	42580765	42581285	2739	520	+	61.485331905507294	41.13213928256408
chr22	42584705	42585285	2740	580	+	46.113998929130474	41.13213928256408
chr22	42607225	42607745	2741	520	+	35.86644361154592	18.280950792250707
chr22	42627865	42628405	2742	540	+	43.552110099734335	4.570237698062677
chr22	42658885	42659385	2743	500	+	71.73288722309184	4.570237698062677
chr22	42664685	42666008	2744	1323	+	110.16121966403391	159.95831943219366
chr22	42666365	42666865	2745	500	+	15.371332976376824	18.280950792250707
chr22	42679683	42680183	2746	500	+	7.685666488188412	4.570237698062677
chr22	42695745	42696305	2747	560	+	40.99022127033819	36.56190158450141
chr22	42696665	42697205	2748	540	+	48.675887758526606	13.710713094188028
chr22	42709865	42710365	2749	500	+	48.675887758526606	4.570237698062677
chr22	42712925	42713425	2750	500	+	35.86644361154592	4.570237698062677
chr22	42764964	42765705	2751	741	+	253.6269941102176	36.56190158450141
chr22	42771865	42772385	2752	520	+	28.180777123357508	4.570237698062677
chr22	42772725	42773225	2753	500	+	28.180777123357508	36.56190158450141
chr22	42795565	42796065	2754	500	+	197.26543986350256	13.710713094188028
chr22	42808625	42809125	2755	500	+	79.41855371128025	150.8178440360683
chr22	42810605	42811305	2756	700	+	74.29477605248798	41.13213928256408
chr22	42814725	42815225	2757	500	+	28.180777123357508	4.570237698062677
chr22	42820305	42820825	2758	520	+	58.923443076111155	4.570237698062677
chr22	42821965	42822465	2759	500	+	66.60910956429957	0.0
chr22	42828151	42828651	2760	500	+	0.0	9.140475396125353
chr22	42833385	42833925	2761	540	+	61.485331905507294	31.991663886438737
chr22	42839965	42841045	2762	1080	+	507.2539882204352	361.0487781469514
chr22	42855725	42856225	2763	500	+	33.304554782149786	4.570237698062677
chr22	42858005	42858505	2764	500	+	309.9885483569326	9.140475396125353
chr22	42864845	42865345	2765	500	+	25.618888293961373	13.710713094188028
chr22	42869445	42869965	2766	520	+	53.79966541731888	9.140475396125353
chr22	42891645	42892185	2767	540	+	46.113998929130474	13.710713094188028
chr22	42894565	42895185	2768	620	+	220.32243932806782	27.421426188376056
chr22	42895225	42895725	2769	500	+	51.237776587922745	50.27261467868944
chr22	42895925	42896834	2770	909	+	276.68399357478285	36.56190158450141
chr22	42908245	42908745	2771	500	+	28.180777123357508	4.570237698062677
chr22	42915579	42916145	2772	566	+	102.47555317584549	82.26427856512817
chr22	42927385	42927885	2773	500	+	99.91366434644934	13.710713094188028
chr22	42929285	42929785	2774	500	+	79.41855371128025	45.70237698062676
chr22	42935165	42935665	2775	500	+	48.675887758526606	27.421426188376056
chr22	42937865	42938365	2776	500	+	12.809444146980686	0.0
chr22	42940625	42941145	2777	520	+	187.01788454591804	4.570237698062677
chr22	42943485	42943985	2778	500	+	33.304554782149786	4.570237698062677
chr22	42947205	42947725	2779	520	+	35.86644361154592	9.140475396125353
chr22	42947985	42948485	2780	500	+	40.99022127033819	4.570237698062677
chr22	42948825	42949325	2781	500	+	33.304554782149786	36.56190158450141
chr22	42949617	42950125	2782	508	+	374.0357690918361	146.24760633800565
chr22	42958085	42958705	2783	620	+	87.10422019946867	77.6940408670655
chr22	42977767	42978365	2784	598	+	58.923443076111155	50.27261467868944
chr22	43008785	43009365	2785	580	+	51.237776587922745	45.70237698062676
chr22	43010405	43011725	2786	1320	+	1532.00951997889	1183.6915637982331
chr22	43013525	43014025	2787	500	+	38.42833244094206	31.991663886438737
chr22	43016525	43017045	2788	520	+	174.20844039893734	105.11546705544154
chr22	43017525	43018025	2789	500	+	76.85666488188411	18.280950792250707
chr22	43036357	43036857	2790	500	+	2.561888829396137	0.0
chr22	43038705	43039225	2791	520	+	148.58955210497595	105.11546705544154
chr22	43042745	43043345	2792	600	+	133.21821912859915	77.6940408670655
chr22	43044245	43044785	2793	540	+	43.552110099734335	178.23927022444437
chr22	43045265	43045765	2794	500	+	51.237776587922745	18.280950792250707
chr22	43052425	43052945	2795	520	+	61.485331905507294	0.0
chr22	43057885	43058585	2796	700	+	97.35177551705321	22.85118849031338
chr22	43076585	43077085	2797	500	+	46.113998929130474	9.140475396125353
chr22	43084285	43084825	2798	540	+	97.35177551705321	13.710713094188028
chr22	43110805	43111305	2799	500	+	33.304554782149786	9.140475396125353
chr22	43113305	43113845	2800	540	+	102.47555317584549	13.710713094188028
chr22	43116666	43117166	2801	500	+	5.123777658792274	4.570237698062677
chr22	43118865	43119425	2802	560	+	97.35177551705321	13.710713094188028
chr22	43136365	43136865	2803	500	+	28.180777123357508	0.0
chr22	43150645	43151145	2804	500	+	525.1872100262082	22.85118849031338
chr22	43165905	43166425	2805	520	+	74.29477605248798	4.570237698062677
chr22	43176045	43176545	2806	500	+	189.57977337531415	13.710713094188028
chr22	43199565	43200065	2807	500	+	25.618888293961373	13.710713094188028
chr22	43216045	43216605	2808	560	+	56.361554246715016	4.570237698062677
chr22	43252105	43252605	2809	500	+	23.056999464565237	100.54522935737889
chr22	43253085	43253658	2810	573	+	307.42665952753646	123.39641784769225
chr22	43259125	43259645	2811	520	+	25.618888293961373	4.570237698062677
chr22	43263685	43264205	2812	520	+	143.46577444618367	4.570237698062677
chr22	43315105	43315665	2813	560	+	51.237776587922745	31.991663886438737
chr22	43329385	43329905	2814	520	+	81.98044254067638	31.991663886438737
chr22	43333365	43333905	2815	540	+	51.237776587922745	22.85118849031338
chr22	43336125	43336625	2816	500	+	25.618888293961373	31.991663886438737
chr22	43341425	43342165	2817	740	+	99.91366434644934	68.55356547094014
chr22	43343085	43343605	2818	520	+	30.742665952753647	41.13213928256408
chr22	43344225	43344725	2819	500	+	35.86644361154592	9.140475396125353
chr22	43345045	43345545	2820	500	+	28.180777123357508	13.710713094188028
chr22	43354965	43355465	2821	500	+	71.73288722309184	169.09879482831903
chr22	43355645	43356605	2822	960	+	386.8452132388167	548.4285237675211
chr22	43358145	43358705	2823	560	+	81.98044254067638	45.70237698062676
chr22	43363885	43364425	2824	540	+	56.361554246715016	36.56190158450141
chr22	43366585	43367105	2825	520	+	48.675887758526606	27.421426188376056
chr22	43373445	43373945	2826	500	+	23.056999464565237	22.85118849031338
chr22	43378665	43379225	2827	560	+	38.42833244094206	4.570237698062677
chr22	43381445	43381985	2828	540	+	51.237776587922745	9.140475396125353
chr22	43386865	43387365	2829	500	+	46.113998929130474	9.140475396125353
chr22	43396405	43396905	2830	500	+	112.72310849343003	68.55356547094014
chr22	43398265	43398805	2831	540	+	69.17099839369571	50.27261467868944
chr22	43399665	43400185	2832	520	+	66.60910956429957	31.991663886438737
chr22	43403585	43404085	2833	500	+	532.8728765143966	82.26427856512817
chr22	43409945	43410445	2834	500	+	23.056999464565237	31.991663886438737
chr22	43410934	43411545	2835	611	+	420.1497680209665	77.6940408670655
chr22	43429785	43430325	2836	540	+	92.22799785826095	0.0
chr22	43434265	43434840	2837	575	+	81.98044254067638	9.140475396125353
chr22	43456145	43456665	2838	520	+	35.86644361154592	0.0
chr22	43463385	43463885	2839	500	+	51.237776587922745	4.570237698062677
chr22	43485184	43485705	2840	521	+	133.21821912859915	63.98332777287747
chr22	43486085	43486605	2841	520	+	279.24588240417893	22.85118849031338
chr22	43496125	43496625	2842	500	+	76.85666488188411	18.280950792250707
chr22	43497145	43497705	2843	560	+	84.54233137007253	77.6940408670655
chr22	43499905	43500425	2844	520	+	161.39899625195665	159.95831943219366
chr22	43506503	43507003	2845	500	+	7.685666488188412	13.710713094188028
chr22	43520765	43521325	2846	560	+	43.552110099734335	13.710713094188028
chr22	43539153	43539705	2847	552	+	151.15144093437212	196.52022101669507
chr22	43547269	43547769	2848	500	+	17.93322180577296	63.98332777287747
chr22	43559765	43560265	2849	500	+	248.50321645142532	45.70237698062676
chr22	43561485	43562065	2850	580	+	69.17099839369571	36.56190158450141
chr22	43563085	43563605	2851	520	+	89.6661090288648	27.421426188376056
chr22	43579425	43579965	2852	540	+	481.6350999264738	685.5356547094015
chr22	43582887	43583387	2853	500	+	5.123777658792274	82.26427856512817
chr22	43583425	43583945	2854	520	+	366.3501026036476	127.96665554575495
chr22	43585025	43585525	2855	500	+	35.86644361154592	27.421426188376056
chr22	43592385	43593365	2856	980	+	58.923443076111155	9.140475396125353
chr22	43608429	43609425	2857	996	+	38.42833244094206	4.570237698062677
chr22	43614865	43615405	2858	540	+	35.86644361154592	31.991663886438737
chr22	43615925	43616465	2859	540	+	38.42833244094206	4.570237698062677
chr22	43618125	43618665	2860	540	+	89.6661090288648	13.710713094188028
chr22	43624285	43624785	2861	500	+	58.923443076111155	4.570237698062677
chr22	43627145	43627665	2862	520	+	79.41855371128025	9.140475396125353
chr22	43659105	43659645	2863	540	+	46.113998929130474	4.570237698062677
chr22	43659745	43660525	2864	780	+	402.21654621519355	50.27261467868944
chr22	43669865	43670365	2865	500	+	38.42833244094206	4.570237698062677
chr22	43671445	43672197	2866	752	+	222.88432815746395	27.421426188376056
chr22	43674145	43674645	2867	500	+	33.304554782149786	4.570237698062677
chr22	43689145	43690145	2868	1000	+	199.82732869289867	269.6440241856979
chr22	43706185	43706685	2869	500	+	12.809444146980686	13.710713094188028
chr22	43722445	43722945	2870	500	+	69.17099839369571	13.710713094188028
chr22	43739144	43739644	2871	500	+	10.247555317584547	0.0
chr22	43741745	43742625	2872	880	+	53.79966541731888	36.56190158450141
chr22	43755825	43756385	2873	560	+	35.86644361154592	13.710713094188028
chr22	43781625	43782125	2874	500	+	66.60910956429957	18.280950792250707
chr22	43807769	43808269	2875	500	+	0.0	0.0
chr22	43911883	43912383	2876	500	+	7.685666488188412	9.140475396125353
chr22	44207967	44208467	2877	500	+	2.561888829396137	18.280950792250707
chr22	44258128	44258628	2878	500	+	5.123777658792274	0.0
chr22	44278845	44279345	2879	500	+	107.59933083463775	4.570237698062677
chr22	44280805	44281305	2880	500	+	28.180777123357508	0.0
chr22	44287643	44288143	2881	500	+	0.0	0.0
chr22	44298885	44299405	2882	520	+	56.361554246715016	9.140475396125353
chr22	44319368	44319905	2883	537	+	125.53255264041073	22.85118849031338
chr22	44341685	44342185	2884	500	+	53.79966541731888	22.85118849031338
chr22	44350185	44350685	2885	500	+	40.99022127033819	31.991663886438737
chr22	44351010	44351525	2886	515	+	217.76055049867165	251.3630733934472
chr22	44351705	44352205	2887	500	+	40.99022127033819	210.23093411088308
chr22	44365325	44365845	2888	520	+	376.59765792123216	260.5035487895725
chr22	44381325	44381865	2889	540	+	368.9119914330438	223.94164720507112
chr22	44394840	44395340	2890	500	+	2.561888829396137	0.0
chr22	44400145	44400705	2891	560	+	61.485331905507294	22.85118849031338
chr22	44401325	44401845	2892	520	+	97.35177551705321	13.710713094188028
chr22	44411565	44412065	2893	500	+	33.304554782149786	18.280950792250707
chr22	44416725	44417805	2894	1080	+	56.361554246715016	123.39641784769225
chr22	44421365	44421925	2895	560	+	156.27521859316437	150.8178440360683
chr22	44422625	44423125	2896	500	+	130.65633029920298	223.94164720507112
chr22	44426705	44427245	2897	540	+	81.98044254067638	109.68570475350423
chr22	44438625	44439125	2898	500	+	20.495110635169095	27.421426188376056
chr22	44439665	44440165	2899	500	+	28.180777123357508	22.85118849031338
chr22	44442385	44442885	2900	500	+	589.2344307611115	31.991663886438737
chr22	44464545	44465045	2901	500	+	25.618888293961373	13.710713094188028
chr22	44525385	44525905	2902	520	+	35.86644361154592	4.570237698062677
chr22	44568145	44568665	2903	520	+	58.923443076111155	9.140475396125353
chr22	44576519	44577019	2904	500	+	12.809444146980686	18.280950792250707
