chr	tss	symbol	PromoterActivityQuantile	Expression	isExpressed
chr3	156674844	ENSG00000163659:N.N.N	94.93051616562677	1	True
chr3	156714927	ENSG00000174912:N.N.N	92.20788428814521	1	True
chr3	156817033	ENSG00000240875:N.N.U	84.37322745320476	1	True
chr3	156826358	ENSG00000197980:N.N.N	69.82416335791265	1	True
chr3	157160212	ENSG00000163660:N.N.N	56.64350538854226	1	True
chr3	157174200	ENSG00000243176:U.N.N	3.623085649461146	1	True
chr3	157503415	ENSG00000197415:U.N.N	98.80175836642087	1	True
chr3	158110088	ENSG00000174891:N.N.N	69.19313669880884	1	True
chr3	158644596	ENSG00000168827:N.N.N	77.14832671582529	1	True
chr3	158732456	ENSG00000118849:N.N.D	25.7161089052751	1	True
chr3	158801925	ENSG00000118855:U.N.N	82.55104934770277	1	True
chr3	159839860	ENSG00000151967:N.N.N	44.56891661939875	1	True
chr3	159988834	ENSG00000168811:U.N.N	78.55218377765173	1	True
chr3	160225495	ENSG00000180044:U.N.N	14.97447532614861	1	True
chr3	160399224	ENSG00000068885:N.N.N	43.86698808848553	1	True
chr3	160400481	ENSG00000113810:N.N.D	48.59614293817357	1	True
chr3	160449785	ENSG00000213186:N.N.N	87.33692569483834	1	True
chr3	160565570	ENSG00000186432:N.N.N	82.44469653998866	1	True
chr3	160567851	ENSG00000229320:N.N.N	78.19767441860465	1	True
chr3	160756230	ENSG00000163590:N.N.U	59.16761202495746	1	True
chr3	161105313	ENSG00000169255:N.N.N	97.82331253545094	1	True
chr3	161221307	ENSG00000169251:N.N.U	91.43505388542258	1	True
chr3	161372879	ENSG00000196542:D.N.D	30.00567214974475	1	True
chr3	161429596	ENSG00000234851:N.N.N	66.26488939307998	1	True
chr3	163304772	ENSG00000241369:N.N.N	43.42030629608622	1	True
chr3	165078495	ENSG00000090402:D.N.N	45.16449234259785	1	True
chr3	167734891	ENSG00000114209:N.N.N	69.42711287577993	1	True
chr3	167735722	ENSG00000163536:N.N.N	29.16193987521271	1	True
chr3	168095974	ENSG00000173905:N.N.N	36.97532614861032	1	True
chr3	168807552	ENSG00000206120:N.N.N	10.28077141236529	1	True
chr3	169146304	ENSG00000085276:D.N.N	63.86840612592172	1	True
chr3	169769560	ENSG00000184378:N.N.N	66.22234826999433	1	True
chr3	169772830	ENSG00000085274:N.N.N	56.4449801474759	1	True
chr3	169812663	ENSG00000171757:N.N.N	80.94866704480998	1	True
chr3	169869864	ENSG00000114248:N.N.N	12.38655700510493	1	True
chr3	169966806	ENSG00000008952:N.N.N	69.00170164492343	1	True
chr3	170037994	ENSG00000173890:N.N.N	18.48411798071469	1	True
chr3	170181732	ENSG00000173889:N.N.N	40.81820760068066	1	True
chr3	170222423	ENSG00000163558:N.N.N	78.38910947249008	1	True
chr3	170359622	ENSG00000136603:N.N.N	61.83352240499149	1	True
chr3	170418864	ENSG00000013297:N.N.N	41.60521837776518	1	True
chr3	170870194	ENSG00000163584:N.N.U	70.19285309132161	1	True
chr3	170908636	ENSG00000163577:N.D.D	57.3667044809983	1	True
chr3	171026719	ENSG00000163581:D.D.N	36.03942144072604	1	True
chr3	171459247	ENSG00000240497:N.N.N	48.88684061259217	1	True
chr3	171460404	ENSG00000154310:N.N.N	53.97050482132728	1	True
chr3	171460611	ENSG00000279673:N.N.N	31.08338060124787	1	True
chr3	171810482	ENSG00000075651:N.N.N	88.52098695405559	1	True
chr3	171843348	ENSG00000186329:N.N.N	84.01162790697674	1	True
chr3	172039577	ENSG00000075420:N.N.N	68.88116846284741	1	True
chr3	172523429	ENSG00000121858:D.U.N	0.3403289846851957	1	True
chr3	172711217	ENSG00000144959:N.D.N	97.3908111174135	1	True
chr3	172750703	ENSG00000114346:N.N.N	90.2439024390244	1	True
chr3	177196477	ENSG00000177565:N.N.N	55.46653431650596	1	True
chr3	177816864	ENSG00000231574:D.N.D	43.10833806012479	1	True
chr3	178937351	ENSG00000237978:D.N.N	37.04622802041974	1	True
chr3	179071808	ENSG00000172667:N.N.N	57.27453204764605	1	True
chr3	179148356	ENSG00000121879:N.N.U	65.25808281338627	1	True
chr3	179251614	ENSG00000171121:N.N.U	30.45944412932501	1	True
chr3	179261272	ENSG00000240429:N.N.N	24.88655700510493	1	True
chr3	179323762	ENSG00000121864:N.N.N	77.063244469654	1	True
chr3	179347708	ENSG00000171109:N.N.N	56.89875212705616	1	True
chr3	179451469	ENSG00000114450:N.N.N	91.05218377765173	1	True
chr3	179562925	ENSG00000136518:N.N.N	90.32898468519569	1	True
chr3	179604653	ENSG00000136522:N.N.N	79.6724333522405	1	True
chr3	179604793	ENSG00000136521:N.N.N	55.80686330119115	1	True
chr3	179653039	ENSG00000058056:N.N.N	77.04197390811117	1	True
chr3	180602162	ENSG00000163728:N.N.N	33.96199659671015	1	True
chr3	180912669	ENSG00000114416:N.N.N	88.41463414634147	1	True
chr3	180989735	ENSG00000205981:N.N.N	30.51616562677255	1	True
chr3	182793503	ENSG00000058063:N.N.N	44.28530913216109	1	True
chr3	182980642	ENSG00000043093:N.N.N	51.56693136698809	1	True
chr3	183099495	ENSG00000078070:N.N.N	46.42654566080544	1	True
chr3	183253252	ENSG00000176597:N.N.N	78.24730572887124	1	True
chr3	183447607	ENSG00000240024:N.U.U	26.70164492342598	1	True
chr3	183635622	ENSG00000114796:U.N.U	29.18321043675553	1	True
chr3	183697796	ENSG00000163872:N.N.N	65.42824730572887	1	True
chr3	183825577	ENSG00000180834:D.N.N	51.78672716959728	1	True
chr3	183884906	ENSG00000175193:N.N.N	77.42484401588202	1	True
chr3	183887554	ENSG00000234371:N.N.N	33.40896199659671	1	True
chr3	184017883	ENSG00000114770:N.N.N	32.82047646057856	1	True
chr3	184027755	ENSG00000223529:N.N.N	53.90669313669881	1	True
chr3	184135357	ENSG00000145191:N.N.N	47.14974475326149	1	True
chr3	184149703	ENSG00000228205:N.U.N	57.80629608621668	1	True
chr3	184155376	ENSG00000161202:N.N.N	25.09926262053318	1	True
chr3	184174854	ENSG00000161203:N.N.D	37.84032898468519	1	True
chr3	184186022	ENSG00000161204:N.N.N	23.3125354509359	1	True
chr3	184248970	ENSG00000214160:N.N.N	45.12904140669313	1	True
chr3	184261552	ENSG00000163888:N.N.N	16.4563244469654	1	True
chr3	184276034	ENSG00000145194:D.U.N	12.30147475893364	1	True
chr3	184299240	ENSG00000175166:N.N.D	76.71582529778786	1	True
chr3	184315407	ENSG00000114867:N.N.N	24.43278502552467	1	True
chr3	184337599	ENSG00000175182:N.N.N	10.42257515598412	1	True
chr3	184361604	ENSG00000114859:N.N.N	7.692853091321611	1	True
chr3	184363433	ENSG00000163882:N.N.N	31.35280771412365	1	True
chr3	184378206	ENSG00000090534:N.N.N	41.73993193420306	1	True
chr3	184380072	ENSG00000090539:N.N.N	6.402439024390244	1	True
chr3	184561784	ENSG00000182580:N.N.N	20.24957458876914	1	True
chr3	184712001	ENSG00000177383:N.N.N	47.44044242768009	1	True
chr3	184812206	ENSG00000156931:N.N.N	83.52949517867272	1	True
chr3	185153059	ENSG00000187068:N.N.N	63.48553601815088	1	True
chr3	185254048	ENSG00000113790:D.N.N	24.73057288712422	1	True
chr3	185363135	ENSG00000073803:N.N.N	61.74134997163925	1	True
chr3	185418777	ENSG00000229638:N.N.N	98.34089619965967	1	True
chr3	185499034	ENSG00000163900:N.N.N	46.15711854792966	1	True
chr3	185552587	ENSG00000163898:N.N.D	69.14350538854225	1	True
chr3	185586294	ENSG00000163904:N.N.N	67.33550765740216	1	True
chr3	185825011	ENSG00000073792:N.N.N	39.47107203630176	1	True
chr3	185938013	ENSG00000136527:N.N.N	65.75439591605219	1	True
chr3	186109088	ENSG00000244405:N.N.N	47.56806579693704	1	True
chr3	186362233	ENSG00000058866:N.N.D	90.25099262620533	1	True
chr3	186546701	ENSG00000213139:N.N.N	15.42115711854793	1	True
chr3	186567402	ENSG00000090520:N.U.U	70.60408394781622	1	True
chr3	186570542	ENSG00000113838:N.N.N	57.85592739648327	1	True
chr3	186613065	ENSG00000145192:N.N.N	6.530062393647192	1	True
chr3	186640359	ENSG00000090512:N.N.N	11.03942144072604	1	True
chr3	186665951	ENSG00000113905:D.N.D	6.310266591038004	1	True
chr3	186695981	ENSG00000197099:N.N.N	21.12166761202496	1	True
chr3	186717358	ENSG00000113889:D.N.N	6.466250709018718	1	True
chr3	186783576	ENSG00000156976:N.N.N	75.3403289846852	1	True
chr3	186806694	ENSG00000163918:N.N.N	92.37095859330687	1	True
chr3	186930525	ENSG00000073849:N.N.N	16.93136698808848	1	True
chr3	187180907	ENSG00000163923:N.N.D	43.35649461145774	1	True
chr3	187291857	ENSG00000127241:N.U.N	48.75921724333522	1	True
chr3	187448844	ENSG00000228952:N.N.N	56.60096426545661	1	True
chr3	187745467	ENSG00000113916:N.N.N	18.42030629608622	1	True
chr3	188154056	ENSG00000270959:N.N.U	60.48638684061259	1	True
chr3	188212932	ENSG00000145012:U.D.U	97.99347702779353	1	True
chr3	189171970	ENSG00000188001:N.N.N	46.4194554736245	1	True
chr3	189631388	ENSG00000073282:N.N.N	37.0391378332388	1	True
chr3	190120896	ENSG00000090530:N.N.N	99.29098128190584	1	True
chr3	190322445	ENSG00000163347:N.N.N	92.81764038570618	1	True
chr3	190387871	ENSG00000113946:N.N.N	36.96823596142938	1	True
chr3	190514101	ENSG00000196083:D.N.N	44.56182643221781	1	True
chr3	190862614	ENSG00000205835:D.N.N	34.33777651730006	1	True
chr3	191329393	ENSG00000152492:N.N.N	89.16619398752127	1	True
chr3	192409048	ENSG00000114279:N.N.N	68.93788996029495	1	True
chr3	192917855	ENSG00000180611:N.N.N	99.1988088485536	1	True
chr3	193593185	ENSG00000198836:N.N.N	82.0760068065797	1	True
chr3	193844008	ENSG00000229155:D.N.N	5.452353942144073	1	True
chr3	194003658	ENSG00000214146:N.N.N	93.5195689166194	1	True
chr3	194069528	ENSG00000230102:N.N.N	36.19540555870675	1	True
chr3	194136147	ENSG00000114315:N.N.N	35.45093590470788	1	True
chr3	194351327	ENSG00000178772:U.D.D	15.75439591605218	1	True
chr3	194487453	ENSG00000233058:U.N.N	20.74588769143505	1	True
chr3	194498363	ENSG00000133657:N.D.N	64.26545660805445	1	True
chr3	194584010	ENSG00000231770:N.U.N	34.39449801474759	1	True
chr3	194633420	ENSG00000145014:N.N.N	45.22121384004538	1	True
chr3	194672190	ENSG00000041802:N.N.N	69.2711287577992	1	True
chr3	195271158	ENSG00000173950:N.N.N	82.88428814520704	1	True
chr3	195443019	ENSG00000114331:N.N.N	82.76375496313102	1	True
chr3	195543324	ENSG00000184203:N.N.N	62.28020419739081	1	True
chr3	195583939	ENSG00000189058:N.N.N	33.59330686330119	1	True
chr3	195658076	ENSG00000242086:N.N.N	12.1242200794101	1	True
chr3	195699400	ENSG00000207650:N.N.N	22.51843448667045	1	True
chr3	195895560	ENSG00000061938:N.N.N	1.503119682359614	1	True
chr3	195953530	ENSG00000260261:N.N.N	11.25212705615428	1	True
chr3	195990257	ENSG00000185485:N.N.N	22.05048213272831	1	True
chr3	196082089	ENSG00000072274:N.N.N	88.29410096426545	1	True
chr3	196287712	ENSG00000161217:N.N.N	57.62904140669313	1	True
chr3	196318239	ENSG00000213123:N.N.N	73.85847986386841	1	True
chr3	196318349	ENSG00000235897:N.N.N	96.80941576857629	1	True
chr3	196432426	ENSG00000163960:N.N.N	44.66817923993194	1	True
chr3	196503767	ENSG00000163961:N.N.N	60.9826999432785	1	True
chr3	196568553	ENSG00000185798:N.N.N	66.34997163925128	1	True
chr3	196568659	ENSG00000174013:N.N.N	72.95802609188883	1	True
chr3	196712249	ENSG00000174007:N.N.N	61.98241633579126	1	True
chr3	196712410	ENSG00000163964:N.N.N	47.24900737379467	1	True
chr3	196739856	ENSG00000180370:N.N.N	85.16023823028928	1	True
chr3	196867919	ENSG00000119231:N.N.N	56.67895632444696	1	True
chr3	196942527	ENSG00000114503:N.N.N	41.86755530346001	1	True
chr3	196942673	ENSG00000270170:N.N.N	48.3125354509359	1	True
chr3	196968832	ENSG00000119227:N.N.D	3.828701077708451	1	True
chr3	197029816	ENSG00000163975:N.N.N	3.800340328984685	1	True
chr3	197298575	ENSG00000075711:N.N.N	60.57855927396484	1	True
chr3	197555967	ENSG00000161267:N.N.D	0.2552467385138968	1	True
chr3	197627905	ENSG00000214135:N.N.N	39.54906409529212	1	True
chr3	197736903	ENSG00000145016:U.N.N	31.58678389109473	1	True
chr3	197749882	ENSG00000122068:N.N.N	67.39931934203062	1	True
chr3	197791234	ENSG00000186001:N.N.N	60.25950085082246	1	True
chr3	197850953	ENSG00000234742:N.N.N	62.78360748723766	1	True
chr3	197950189	ENSG00000182899:N.N.N	67.73964832671582	1	True
chr3	197959990	ENSG00000114473:N.N.N	93.32813386273398	1	True
chr3	197960221	ENSG00000185621:U.N.N	85.5218377765173	1	True
chr4	53320	ENSG00000272602:N.N.N	85.50056721497448	1	True
chr4	124500	ENSG00000250312:N.N.D	51.82217810550198	1	True
chr4	212609	ENSG00000198155:N.N.U	94.76744186046511	1	True
chr4	337813	ENSG00000131127:N.N.N	49.9149177538287	1	True
chr4	427881	ENSG00000251595:N.N.N	97.27736812251844	1	True
chr4	499155	ENSG00000182903:N.N.N	68.5195689166194	1	True
chr4	499209	ENSG00000174227:N.N.N	35.95433919455473	1	True
chr4	674275	ENSG00000169020:N.N.N	19.78871242200794	1	True
chr4	677921	ENSG00000215375:N.N.N	18.65428247305729	1	True
chr4	705764	ENSG00000185619:N.N.N	55.28927963698241	1	True
chr4	781848	ENSG00000249592:N.N.N	3.59472490073738	1	True
chr4	826128	ENSG00000168993:U.N.N	6.24645490640953	1	True
chr4	932315	ENSG00000178950:N.N.N	6.381168462847419	1	True
chr4	932459	ENSG00000127419:N.N.N	4.18321043675553	1	True
chr4	973568	ENSG00000145214:N.N.N	3.070051049347703	1	True
chr4	986996	ENSG00000127415:N.N.N	3.126772546795235	1	True
chr4	993435	ENSG00000145217:N.N.N	0.3119682359614294	1	True
chr4	1009978	ENSG00000127418:N.N.N	31.04083947816222	1	True
chr4	1208961	ENSG00000159674:U.N.U	5.097844583096994	1	True
chr4	1249136	ENSG00000159692:N.N.N	4.956040839478162	1	True
chr4	1250258	ENSG00000196810:N.N.N	37.6701644923426	1	True
chr4	1289890	ENSG00000090316:N.N.N	14.18037436188315	1	True
chr4	1347315	ENSG00000163945:N.N.N	50.19852524106636	1	True
chr4	1712318	ENSG00000163950:N.N.D	82.7070334656835	1	True
chr4	1721322	ENSG00000168936:N.N.N	5.423993193420307	1	True
chr4	1721520	ENSG00000013810:N.N.D	16.34288145207033	1	True
chr4	1793311	ENSG00000068078:N.N.D	10.34458309699376	1	True
chr4	1856155	ENSG00000168924:N.N.N	14.96029495178673	1	True
chr4	1892844	ENSG00000109685:N.N.N	43.85280771412365	1	True
chr4	2009234	ENSG00000185049:N.N.N	5.686330119115144	1	True
chr4	2041992	ENSG00000243449:N.N.N	0.04254112308564946	1	True
chr4	2059511	ENSG00000185818:N.N.N	6.799489506522972	1	True
chr4	2242120	ENSG00000130997:N.U.D	7.657402155416903	1	True
chr4	2242132	ENSG00000214367:N.N.N	54.40300623936472	1	True
chr4	2262108	ENSG00000123933:D.N.N	0.8862733976176971	1	True
chr4	2418662	ENSG00000159733:N.N.N	16.15853658536586	1	True
chr4	2479852	ENSG00000063978:N.N.N	73.09982983550766	1	True
chr4	2625431	ENSG00000125386:N.N.N	31.02665910380034	1	True
chr4	2756375	ENSG00000168884:N.N.N	15.86783891094725	1	True
chr4	2818184	ENSG00000087266:U.N.N	14.95320476460579	1	True
chr4	2843856	ENSG00000087274:N.N.D	24.64549064095292	1	True
chr4	2934457	ENSG00000109736:N.N.N	3.871242200794101	1	True
chr4	2934881	ENSG00000249673:N.N.N	51.58111174134997	1	True
chr4	2963405	ENSG00000087269:N.N.N	66.09472490073738	1	True
chr4	2963570	ENSG00000125388:N.N.N	43.95916052183777	1	True
chr4	3074680	ENSG00000197386:N.N.N	20.10068065796937	1	True
chr4	3314146	ENSG00000159788:N.N.N	11.96114577424844	1	True
chr4	3532421	ENSG00000163956:N.N.N	10.78417470221214	1	True
chr4	3766397	ENSG00000184160:N.N.N	10.62110039705048	1	True
chr4	3955414	ENSG00000251669:N.N.N	54.62280204197391	1	True
chr4	4248222	ENSG00000132406:N.N.N	42.25042541123086	1	True
chr4	4290153	ENSG00000145220:N.N.N	95.23539421440726	1	True
chr4	4290250	ENSG00000168826:N.N.N	48.97901304594441	1	True
chr4	4542047	ENSG00000168818:N.N.N	70.65371525808281	1	True
chr4	4542312	ENSG00000247708:N.N.N	26.38258650028361	1	True
chr4	4859664	ENSG00000163132:N.N.N	10.13187748156551	1	True
chr4	5708558	ENSG00000173040:N.N.N	70.3275666477595	1	True
chr4	5711200	ENSG00000072840:N.N.N	12.89705048213273	1	True
chr4	6269849	ENSG00000109501:N.N.N	15.08082813386273	1	True
chr4	6575174	ENSG00000013288:N.N.N	9.564662507090187	1	True
chr4	6640090	ENSG00000179010:N.N.N	59.50085082246171	1	True
chr4	6673964	ENSG00000251580:N.N.N	75.90754395916052	1	True
chr4	6673968	ENSG00000170846:D.U.N	56.04792966534316	1	True
chr4	6693877	ENSG00000163993:N.N.N	2.956608054452638	1	True
chr4	6709864	ENSG00000178988:N.N.N	46.68888258650028	1	True
chr4	6716054	ENSG00000186222:N.N.N	31.26772546795235	1	True
chr4	6782726	ENSG00000170871:N.N.N	79.85677821894498	1	True
chr4	6909825	ENSG00000132405:N.N.N	36.79807146908679	1	True
chr4	7042938	ENSG00000173013:N.N.N	41.02382302892796	1	True
chr4	7043371	ENSG00000173011:N.N.N	24.42569483834373	1	True
chr4	7068063	ENSG00000109519:N.N.D	78.11968235961429	1	True
chr4	7103384	ENSG00000245468:N.N.N	42.81055019852524	1	True
chr4	7192537	ENSG00000184985:U.N.N	41.27197958026092	1	True
chr4	7434929	ENSG00000178597:N.U.N	25.68065796937039	1	True
chr4	7939925	ENSG00000196526:N.N.N	45.2424844015882	1	True
chr4	8158812	ENSG00000163995:N.N.D	29.46681792399319	1	True
chr4	8199289	ENSG00000125089:U.N.N	0.8153715258082813	1	True
chr4	8269753	ENSG00000170801:N.N.N	17.03062960862167	1	True
chr4	8440722	ENSG00000087008:N.N.D	26.51020986954056	1	True
chr4	8440776	ENSG00000155275:N.N.N	32.57941009642654	1	True
chr4	10073018	ENSG00000261490:N.N.N	24.31934203062961	1	True
chr4	10116798	ENSG00000071127:U.D.D	88.80459444129325	1	True
chr4	13336481	ENSG00000205940:N.N.N	79.89931934203062	1	True
chr4	13484339	ENSG00000157869:N.N.N	70.46937039137833	1	True
chr4	13545049	ENSG00000109705:N.N.N	3.105501985252411	1	True
chr4	13547800	ENSG00000246095:N.N.N	48.12110039705048	1	True
chr4	13627724	ENSG00000038219:N.N.N	63.18774815655134	1	True
chr4	13782156	ENSG00000250497:N.N.N	79.51644923425978	1	True
chr4	14888168	ENSG00000248360:N.N.N	38.35791264889393	1	True
chr4	15002673	ENSG00000137449:N.N.N	47.74532047646058	1	True
chr4	15420031	ENSG00000251379:N.N.N	44.51219512195122	1	True
chr4	15469864	ENSG00000048342:N.N.U	97.12138400453772	1	True
chr4	15655411	ENSG00000118564:N.N.N	91.626488939308	1	True
chr4	15681728	ENSG00000237765:N.N.N	98.00765740215542	1	True
chr4	15703064	ENSG00000109743:N.N.N	94.65399886557005	1	True
chr4	15778327	ENSG00000004468:N.N.U	95.3275666477595	1	True
chr4	16083700	ENSG00000007062:N.N.U	99.19171866137266	1	True
chr4	16226470	ENSG00000169762:N.N.N	80.82104367555303	1	True
chr4	16227044	ENSG00000263327:N.N.N	64.60578559273965	1	True
chr4	16400429	ENSG00000248138:N.N.N	6.515882019285309	1	True
chr4	17512089	ENSG00000151552:N.N.D	42.22206466250709	1	True
chr4	17577191	ENSG00000002549:N.N.N	85.6069200226886	1	True
chr4	17614640	ENSG00000118579:N.N.N	59.47249007373794	1	True
chr4	17810756	ENSG00000163257:N.N.N	83.42314237095859	1	True
chr4	17810978	ENSG00000109805:D.N.D	90.62677254679524	1	True
chr4	18021859	ENSG00000178177:N.N.U	72.4404424276801	1	True
chr4	19258336	ENSG00000279379:N.N.N	86.59245604083948	1	True
chr4	19454906	ENSG00000248238:N.N.N	30.77141236528644	1	True
chr4	19455417	ENSG00000248515:N.N.N	18.9804310833806	1	True
chr4	20251904	ENSG00000145147:N.N.N	36.64917753828701	1	True
chr4	20700457	ENSG00000163138:N.N.N	86.76971072036302	1	True
chr4	22516065	ENSG00000152990:N.N.N	90.83947816222349	1	True
chr4	22692913	ENSG00000249948:D.N.N	14.36471922858764	1	True
chr4	23890046	ENSG00000109819:U.N.U	38.78332387975043	1	True
chr4	24584553	ENSG00000109606:D.N.N	80.77850255246739	1	True
chr4	24795572	ENSG00000109610:N.N.N	41.20816789563244	1	True
chr4	24912893	ENSG00000181982:N.U.U	72.75950085082246	1	True
chr4	25030945	ENSG00000153012:D.N.D	41.9171866137266	1	True
chr4	25160448	ENSG00000109618:N.N.U	64.62705615428247	1	True
chr4	25160671	ENSG00000281501:N.N.N	30.66505955757232	1	True
chr4	25234032	ENSG00000038210:N.N.N	35.87634713556438	1	True
chr4	25312773	ENSG00000168228:N.N.N	87.27311401020987	1	True
chr4	25377292	ENSG00000053900:D.N.N	35.12478729438457	1	True
chr4	25862987	ENSG00000091490:N.N.N	60.88343732274532	1	True
chr4	25914203	ENSG00000250317:N.N.N	53.82161089052751	1	True
chr4	26319709	ENSG00000168214:N.N.N	92.96653431650596	1	True
chr4	26584083	ENSG00000109680:N.N.N	97.17810550198526	1	True
chr4	26860840	ENSG00000109689:N.N.N	79.15484968803176	1	True
chr4	28402863	ENSG00000250038:N.N.U	76.63074305161656	1	True
chr4	31997384	ENSG00000251129:N.N.N	87.55672149744753	1	True
chr4	34269737	ENSG00000248685:N.N.N	46.41236528644356	1	True
chr4	37001815	ENSG00000261761:N.N.N	54.11230856494611	1	True
chr4	37453924	ENSG00000154274:N.N.N	46.63216108905275	1	True
chr4	37686375	ENSG00000181826:N.N.N	53.48837209302326	1	True
chr4	37826685	ENSG00000169299:N.N.N	86.77680090754396	1	True
chr4	37868291	ENSG00000249863:N.N.N	49.37606352807714	1	True
chr4	37891083	ENSG00000065882:N.N.N	76.90017016449234	1	True
chr4	38664198	ENSG00000109787:N.N.N	39.14492342597845	1	True
chr4	38856816	ENSG00000174130:D.N.N	98.02892796369824	1	True
chr4	38867805	ENSG00000197712:N.N.N	31.77112875779921	1	True
chr4	39032408	ENSG00000121895:N.N.N	99.99290981281906	1	True
chr4	39062231	ENSG00000109790:U.N.N	99.12790697674419	1	True
chr4	39133912	ENSG00000249685:U.N.N	98.38343732274532	1	True
chr4	39182528	ENSG00000157796:N.N.N	42.69001701644923	1	True
chr4	39366374	ENSG00000035928:N.N.N	90.53460011344299	1	True
chr4	39406929	ENSG00000134962:N.N.D	24.27680090754396	1	True
chr4	39458586	ENSG00000121897:N.N.N	55.86358479863868	1	True
chr4	39458948	ENSG00000163682:N.N.N	58.43732274532048	1	True
chr4	39527438	ENSG00000109814:N.N.N	67.2575155984118	1	True
chr4	39528018	ENSG00000249348:N.N.U	66.42796369824164	1	True
chr4	39638864	ENSG00000163683:N.N.U	29.52353942144073	1	True
chr4	39698135	ENSG00000078140:N.N.N	65.03828701077708	1	True
chr4	39977910	ENSG00000121892:N.N.N	82.34543391945547	1	True
chr4	40056849	ENSG00000078177:N.N.U	44.91633579126489	1	True
chr4	40166674	ENSG00000260296:N.N.N	37.20221213840045	1	True
chr4	40197030	ENSG00000168421:D.U.N	63.6415201361316	1	True
chr4	40629863	ENSG00000163694:N.N.N	36.50028360748724	1	True
chr4	41214541	ENSG00000163697:N.N.N	53.53091321610891	1	True
chr4	41256832	ENSG00000154277:N.N.N	88.8967668746455	1	True
chr4	41538156	ENSG00000064042:N.N.D	8.85564378899603	1	True
chr4	41935428	ENSG00000109133:N.N.N	45.42682926829269	1	True
chr4	41990529	ENSG00000014824:N.N.N	62.44327850255247	1	True
chr4	44017061	ENSG00000251350:N.U.N	19.45547362450369	1	True
chr4	44678419	ENSG00000151806:N.N.N	89.44980147475893	1	True
chr4	44726594	ENSG00000163281:N.N.N	79.4171866137266	1	True
chr4	46124053	ENSG00000163285:U.N.U	71.4690867838911	1	True
chr4	46244214	ENSG00000260878:N.N.N	43.61883153715258	1	True
chr4	46388712	ENSG00000151834:N.N.U	41.93845717526943	1	True
chr4	46993580	ENSG00000109158:N.N.N	27.99205899035735	1	True
chr4	47031359	ENSG00000163288:D.N.N	18.810266591038	1	True
chr4	47431959	ENSG00000260918:N.N.N	42.22915484968803	1	True
chr4	47463701	ENSG00000169019:N.N.N	31.59387407827567	1	True
chr4	47485287	ENSG00000145246:D.N.N	17.60493477027794	1	True
chr4	47844338	ENSG00000259959:N.N.U	76.8079977311401	1	True
chr4	47914582	ENSG00000170448:N.N.U	53.82870107770845	1	True
chr4	48016771	ENSG00000163293:N.N.N	8.579126488939307	1	True
chr4	48341528	ENSG00000109171:N.N.N	80.097844583097	1	True
chr4	48483342	ENSG00000145248:N.N.N	87.74815655133295	1	True
chr4	48780298	ENSG00000075539:N.N.N	82.46596710153148	1	True
chr4	48831083	ENSG00000109180:N.N.N	60.76999432785026	1	True
chr4	51843578	ENSG00000109184:N.N.N	51.1415201361316	1	True
chr4	51918771	ENSG00000272576:D.N.N	58.18207600680658	1	True
chr4	52038481	ENSG00000163069:N.N.N	95.76006806579694	1	True
chr4	52659300	ENSG00000109189:N.N.N	92.08026091888826	1	True
chr4	52659405	ENSG00000248866:U.N.U	52.01361315938741	1	True
chr4	52712403	ENSG00000226950:N.N.N	55.60124787294384	1	True
chr4	52713248	ENSG00000212588:N.N.N	36.98950652297221	1	True
chr4	52751424	ENSG00000226887:N.N.N	92.76091888825864	1	True
chr4	53366060	ENSG00000184178:N.N.N	79.04849688031764	1	True
chr4	53377640	ENSG00000145216:N.N.N	81.89875212705616	1	True
chr4	53591615	ENSG00000072201:N.N.U	59.62138400453772	1	True
chr4	54064604	ENSG00000109220:N.N.U	76.82217810550199	1	True
chr4	54229292	ENSG00000134853:D.U.N	40.03828701077708	1	True
chr4	55346241	ENSG00000128039:N.N.N	63.79041406693137	1	True
chr4	55395956	ENSG00000134851:N.N.N	26.14861032331254	1	True
chr4	55546908	ENSG00000134852:N.N.N	53.36783891094725	1	True
chr4	55853647	ENSG00000090989:N.N.N	73.30544526375496	1	True
chr4	55948980	ENSG00000174799:N.N.N	76.8576290414067	1	True
chr4	56170194	ENSG00000109265:N.N.N	25.70192853091321	1	True
chr4	56387490	ENSG00000157426:N.N.N	37.76233692569484	1	True
chr4	56435614	ENSG00000128059:N.N.N	82.78502552467386	1	True
chr4	56436137	ENSG00000128050:N.N.N	81.3953488372093	1	True
chr4	56467616	ENSG00000174780:N.N.U	71.2492909812819	1	True
chr4	56907899	ENSG00000084093:N.N.N	66.44214407260351	1	True
chr4	56977605	ENSG00000084092:N.N.N	52.91406693136699	1	True
chr4	56977741	ENSG00000047315:N.N.N	75.29069767441861	1	True
chr4	61202141	ENSG00000150471:N.N.N	91.48468519568917	1	True
chr4	62106048	ENSG00000225405:N.N.N	98.59614293817357	1	True
chr4	65573458	ENSG00000243199:N.N.N	85.13187748156551	1	True
chr4	65669960	ENSG00000250846:N.N.N	81.72858763471356	1	True
chr4	65670494	ENSG00000145242:N.D.N	85.96851956891662	1	True
chr4	65998845	ENSG00000249413:N.N.N	38.75496313102666	1	True
chr4	66094141	ENSG00000236562:N.N.N	33.39478162223482	1	True
chr4	67545502	ENSG00000145241:N.N.N	52.87861599546228	1	True
chr4	67701154	ENSG00000033178:N.N.N	70.42682926829268	1	True
